    3.02    12.05    -3.33    20.00
    3.13    12.48     0.22    60.00
    3.06    12.20    -2.90    61.00
    2.77    11.03    -0.60    13.00
    2.12     8.43    -1.69    21.00
    1.76     7.00     0.63    13.00
    1.47     5.88    -0.96    19.00
    1.29     5.14     0.65    19.00
    3.11    12.41    -1.57    22.00
    3.10    12.35     2.02    66.00
    3.13    12.49    -1.13    58.00
    2.72    10.84     2.17    13.00
    2.15     8.57    -0.46    20.00
    1.72     6.86     1.63    13.00
    1.49     5.94    -0.11    19.00
    1.25     5.00     1.38    19.00
    0.35     1.37    -0.33     9.00
    0.37     1.45    -0.08    66.00
    0.40     1.58    -0.32    17.00
    0.40     1.59     0.14    18.00
    0.40     1.58    -0.26    19.00
    0.40     1.58     0.20    23.00
    0.36     1.42    -0.13     9.00
    0.36     1.42     0.29    60.00
    0.40     1.60    -0.09    14.00
    0.39     1.54     0.37    19.00
    0.41     1.60    -0.03    17.00
    0.39     1.53     0.42    24.00
    3.08    12.09    -3.34    22.00
    3.18    12.51     0.23    66.00
    3.11    12.22    -2.91    61.00
    2.81    11.03    -0.60    12.00
    2.14     8.41    -1.69    20.00
    1.78     7.01     0.63    12.00
    1.49     5.87    -0.96    19.00
    1.31     5.13     0.65    21.00
    3.17    12.44    -1.58    22.00
    3.15    12.38     2.02    61.00
    3.18    12.51    -1.13    65.00
    2.76    10.85     2.18    12.00
    2.18     8.56    -0.46    20.00
    1.74     6.85     1.63    13.00
    1.52     5.96    -0.11    19.00
    1.27     4.99     1.38    24.00
    0.36     1.39    -0.33     7.00
    0.37     1.43    -0.08    45.00
    0.40     1.58    -0.32    17.00
    0.41     1.58     0.14    18.00
    0.40     1.57    -0.26    19.00
    0.40     1.58     0.20    23.00
    0.37     1.43    -0.13     7.00
    0.36     1.42     0.28    37.00
    0.41     1.59    -0.09    15.00
    0.40     1.55     0.37    19.00
    0.41     1.58    -0.03    19.00
    0.39     1.54     0.43    23.00
    3.12    12.10    -3.35    23.00
    3.24    12.55     0.23    61.00
    3.16    12.25    -2.92    65.00
    2.84    11.02    -0.60    13.00
    2.17     8.42    -1.69    20.00
    1.80     6.99     0.63    12.00
    1.52     5.88    -0.96    19.00
    1.32     5.12     0.65    25.00
    3.22    12.46    -1.58    22.00
    3.20    12.41     2.03    58.00
    3.24    12.54    -1.13    65.00
    2.79    10.82     2.17    13.00
    2.21     8.55    -0.46    20.00
    1.77     6.84     1.63    12.00
    1.53     5.93    -0.11    19.00
    1.29     5.00     1.38    19.00
    0.36     1.39    -0.33     7.00
    0.38     1.45    -0.08    30.00
    0.40     1.55    -0.31    15.00
    0.41     1.59     0.14    19.00
    0.41     1.56    -0.26    19.00
    0.41     1.58     0.20    23.00
    0.37     1.42    -0.13     7.00
    0.38     1.44     0.29    25.00
    0.41     1.59    -0.09    15.00
    0.40     1.54     0.37    18.00
    0.41     1.59    -0.03    19.00
    0.40     1.52     0.42    23.00
    3.18    12.14    -3.36    23.00
    3.29    12.55     0.23    61.00
    3.22    12.28    -2.93    65.00
    2.88    11.01    -0.60    15.00
    2.20     8.40    -1.69    20.00
    1.83     6.99     0.63    12.00
    1.53     5.86    -0.96    19.00
    1.34     5.13     0.65    18.00
    3.27    12.49    -1.59    22.00
    3.25    12.42     2.03    61.00
    3.29    12.57    -1.14    68.00
    2.84    10.83     2.18    13.00
    2.24     8.54    -0.46    20.00
    1.79     6.85     1.63    12.00
    1.55     5.93    -0.11    17.00
    1.31     4.99     1.38    20.00
    0.37     1.40    -0.34     7.00
    0.39     1.47    -0.08    26.00
    0.41     1.56    -0.31    14.00
    0.41     1.56     0.14    18.00
    0.41     1.57    -0.26    19.00
    0.41     1.56     0.20    23.00
    0.39     1.47    -0.13     7.00
    0.38     1.43     0.29    32.00
    0.42     1.59    -0.09    16.00
    0.40     1.53     0.37    19.00
    0.41     1.57    -0.03    19.00
    0.40     1.51     0.42    24.00
    3.23    12.16    -3.37    22.00
    3.34    12.59     0.23    65.00
    3.26    12.30    -2.94    65.00
    2.92    11.01    -0.60    12.00
    2.23     8.39    -1.69    20.00
    1.85     6.98     0.63    12.00
    1.56     5.86    -0.96    17.00
    1.36     5.12     0.65    22.00
    3.32    12.51    -1.59    22.00
    3.31    12.45     2.04    65.00
    3.34    12.59    -1.14    68.00
    2.87    10.82     2.18    13.00
    2.27     8.53    -0.46    20.00
    1.81     6.81     1.63    12.00
    1.58     5.93    -0.11    17.00
    1.32     4.98     1.38    20.00
    0.39     1.46    -0.35     8.00
    0.39     1.47    -0.08    35.00
    0.41     1.55    -0.31    14.00
    0.42     1.56     0.14    18.00
    0.41     1.54    -0.25    19.00
    0.42     1.56     0.20    23.00
    0.40     1.50    -0.14     8.00
    0.39     1.45     0.29    38.00
    0.42     1.56    -0.08    14.00
    0.41     1.52     0.36    19.00
    0.42     1.56    -0.03    19.00
    0.40     1.51     0.42    24.00
    3.28    12.18    -3.38    19.00
    3.40    12.61     0.23    65.00
    3.32    12.33    -2.95    90.00
    2.96    10.99    -0.60    13.00
    2.26     8.39    -1.69    20.00
    1.88     6.97     0.63    11.00
    1.58     5.85    -0.96    20.00
    1.38     5.12     0.65    19.00
    3.37    12.53    -1.59    11.00
    3.35    12.46     2.04    58.00
    3.40    12.62    -1.14    68.00
    2.91    10.80     2.17    13.00
    2.30     8.53    -0.46    20.00
    1.84     6.83     1.63    12.00
    1.59     5.91    -0.11    16.00
    1.34     4.98     1.38    19.00
    0.40     1.46    -0.35     8.00
    0.40     1.48    -0.08    45.00
    0.42     1.53    -0.31    14.00
    0.42     1.56     0.14    19.00
    0.42     1.54    -0.25    19.00
    0.42     1.53     0.20    31.00
    0.41     1.50    -0.14     7.00
    0.39     1.45     0.29    54.00
    0.42     1.56    -0.08    15.00
    0.41     1.51     0.36    18.00
    0.43     1.57    -0.03    20.00
    0.41     1.51     0.42    67.00
    3.33    12.19    -3.39     6.00
    3.44    12.59     0.23    43.00
    3.36    12.31    -2.95    50.00
    3.00    10.99    -0.60    12.00
    2.28     8.37    -1.69    20.00
    1.91     6.98     0.63    13.00
    1.60     5.84    -0.96    19.00
    1.40     5.11     0.65    19.00
    3.42    12.53    -1.59     1.00
    3.40    12.44     2.04    29.00
    3.44    12.59    -1.14    47.00
    2.95    10.80     2.18    13.00
    2.33     8.52    -0.46    20.00
    1.86     6.82     1.63    12.00
    1.62     5.92    -0.11    19.00
    1.35     4.96     1.38    21.00
    0.41     1.48    -0.35     6.00
    0.40     1.46    -0.08    64.00
    0.42     1.53    -0.31    14.00
    0.42     1.54     0.14    19.00
    0.42     1.54    -0.25    20.00
    0.43     1.55     0.20    31.00
    0.42     1.51    -0.14     5.00
    0.40     1.44     0.29    56.00
    0.43     1.55    -0.08    14.00
    0.42     1.51     0.36    19.00
    0.43     1.55    -0.03    20.00
    0.41     1.50     0.42    20.00
    3.50    12.65     0.23    30.00
    3.41    12.33    -2.95    50.00
    3.04    10.97    -0.60    13.00
    2.32     8.37    -1.69    20.00
    1.92     6.95     0.63    12.00
    1.62     5.86    -0.96    20.00
    1.41     5.11     0.65    19.00
    3.45    12.47     2.05    19.00
    3.50    12.63    -1.15    43.00
    2.98    10.78     2.17    13.00
    2.36     8.52    -0.46    18.00
    1.89     6.81     1.63    11.00
    1.64     5.92    -0.11    21.00
    1.38     4.97     1.38    20.00
    0.41     1.48    -0.35     4.00
    0.41     1.48    -0.08    52.00
    0.42     1.51    -0.31    14.00
    0.43     1.55     0.14    18.00
    0.43     1.53    -0.25    20.00
    0.42     1.52     0.19    18.00
    0.42     1.51    -0.14     4.00
    0.41     1.46     0.29    52.00
    0.43     1.54    -0.08    14.00
    0.42     1.50     0.36    18.00
    0.43     1.55    -0.03    19.00
    0.41     1.48     0.41    18.00
    3.53    12.60     0.23    19.00
    3.46    12.33    -2.96    32.00
    3.07    10.95    -0.60    13.00
    2.35     8.36    -1.69    17.00
    1.95     6.96     0.63    11.00
    1.63     5.82    -0.96    20.00
    1.43     5.11     0.65    16.00
    0.45     1.61    -0.20     1.00
    3.50    12.46     2.05    19.00
    3.54    12.60    -1.15    32.00
    3.02    10.78     2.18    13.00
    2.38     8.50    -0.46    17.00
    1.91     6.81     1.63    12.00
    1.66     5.90    -0.11    18.00
    1.40     4.98     1.39    21.00
    0.42     1.50    -0.36     4.00
    0.42     1.48    -0.08    48.00
    0.43     1.52    -0.31    14.00
    0.43     1.53     0.14    19.00
    0.43     1.53    -0.25    19.00
    0.43     1.53     0.19    19.00
    0.43     1.53    -0.14     3.00
    0.41     1.45     0.29    42.00
    0.44     1.54    -0.08    13.00
    0.42     1.49     0.36    16.00
    0.43     1.54    -0.03    19.00
    0.42     1.49     0.41    16.00
    0.44     1.55    -0.43     2.00
    3.59    12.62     0.23    19.00
    3.50    12.33    -2.96    43.00
    3.11    10.95    -0.60    13.00
    2.37     8.34    -1.69    15.00
    1.98     6.96     0.63    11.00
    1.66     5.83    -0.96    20.00
    1.45     5.09     0.65    22.00
    0.44     1.57    -0.20     6.00
    3.55    12.50     2.06     6.00
    3.58    12.62    -1.15    21.00
    3.06    10.77     2.18    12.00
    2.40     8.46    -0.46    11.00
    1.93     6.78     1.63    11.00
    1.68     5.91    -0.11    20.00
    1.41     4.96     1.38    22.00
    0.43     1.50    -0.36     3.00
    0.42     1.47    -0.08    40.00
    0.43     1.51    -0.30    14.00
    0.44     1.53     0.14    18.00
    0.43     1.51    -0.25    20.00
    0.44     1.52     0.19    18.00
    0.43     1.51    -0.14     3.00
    0.42     1.46     0.29    42.00
    0.44     1.52    -0.08    14.00
    0.43     1.50     0.36    18.00
    0.44     1.53    -0.03    19.00
    0.42     1.47     0.41    19.00
    0.44     1.53    -0.43    18.00
    4.16    14.43     0.26     6.00
    4.06    14.12    -3.39    10.00
    3.15    10.93    -0.60    13.00
    2.38     8.27    -1.67    10.00
    2.00     6.93     0.63    12.00
    1.67     5.81    -0.96    17.00
    1.47     5.09     0.65    17.00
    0.45     1.56    -0.20    32.00
    4.10    14.23     2.35     6.00
    4.15    14.42    -1.31    10.00
    3.09    10.75     2.17    13.00
    2.41     8.38    -0.46    10.00
    1.96     6.80     1.63    11.00
    1.69     5.88    -0.11    20.00
    1.43     4.96     1.38    18.00
    0.43     1.47    -0.35     3.00
    0.43     1.50    -0.08    36.00
    0.44     1.51    -0.30    14.00
    0.44     1.52     0.14    18.00
    0.44     1.51    -0.25    20.00
    0.43     1.50     0.19    18.00
    0.44     1.51    -0.14     3.00
    0.43     1.47     0.30    36.00
    0.44     1.53    -0.08    14.00
    0.43     1.47     0.35    18.00
    0.44     1.53    -0.03    19.00
    0.43     1.47     0.41    19.00
    0.44     1.51    -0.42    35.00
    4.19    14.37     0.26     4.00
    4.10    14.04    -3.38    14.00
    3.19    10.93    -0.60    12.00
    2.39     8.21    -1.66     8.00
    2.03     6.94     0.63    12.00
    1.70     5.81    -0.96    20.00
    1.48     5.09     0.65    17.00
    0.45     1.55    -0.20    37.00
    4.14    14.18     2.34     4.00
    4.18    14.33    -1.31    14.00
    3.14    10.75     2.18    12.00
    2.44     8.36    -0.46     7.00
    1.98     6.79     1.63    12.00
    1.72     5.89    -0.11    21.00
    1.44     4.94     1.38    22.00
    0.44     1.49    -0.36     3.00
    0.44     1.49    -0.08    45.00
    0.44     1.50    -0.30    14.00
    0.44     1.51     0.14    16.00
    0.44     1.50    -0.25    20.00
    0.44     1.51     0.19    18.00
    0.45     1.52    -0.14     3.00
    0.43     1.48     0.30    54.00
    0.45     1.52    -0.08    15.00
    0.43     1.48     0.35    16.00
    0.44     1.51    -0.03    19.00
    0.43     1.47     0.41    19.00
    0.44     1.49    -0.42    38.00
    4.23    14.32     0.26     4.00
    4.13    13.98    -3.36    14.00
    3.23    10.92    -0.60    12.00
    2.43     8.21    -1.66     5.00
    2.05     6.92     0.63    11.00
    1.72     5.82    -0.96    19.00
    1.50     5.08     0.65    20.00
    0.45     1.53    -0.20    38.00
    4.17    14.11     2.33     4.00
    4.21    14.26    -1.30    14.00
    3.17    10.72     2.17    12.00
    2.47     8.36    -0.46     5.00
    2.00     6.78     1.63    12.00
    1.73     5.87    -0.11    17.00
    1.47     4.97     1.39    20.00
    0.44     1.49    -0.36     3.00
    0.45     1.50    -0.08    48.00
    0.44     1.48    -0.30    16.00
    0.45     1.51     0.14    16.00
    0.44     1.49    -0.25    19.00
    0.45     1.50     0.19    18.00
    0.45     1.50    -0.14     2.00
    0.44     1.49     0.30    29.00
    0.45     1.51    -0.08    15.00
    0.44     1.47     0.35    19.00
    0.45     1.52    -0.03    20.00
    0.43     1.44     0.40    16.00
    0.45     1.50    -0.42    37.00
    4.26    14.22     0.26     4.00
    4.16    13.91    -3.35    10.00
    3.26    10.90    -0.60    13.00
    2.46     8.21    -1.67     5.00
    2.07     6.93     0.63    12.00
    1.74     5.80    -0.96    21.00
    1.52     5.08     0.65    19.00
    0.46     1.54    -0.20    37.00
    4.20    14.05     2.32     4.00
    4.24    14.18    -1.30    14.00
    3.21    10.72     2.18    12.00
    2.49     8.33    -0.46     5.00
    2.03     6.78     1.63    11.00
    1.75     5.86    -0.11    17.00
    1.48     4.94     1.38    19.00
    0.45     1.50    -0.36     1.00
    0.45     1.51    -0.08    18.00
    0.45     1.49    -0.30    14.00
    0.45     1.49     0.14    16.00
    0.45     1.49    -0.25    19.00
    0.45     1.49     0.19    16.00
    0.47     1.58    -0.14     1.00
    0.45     1.48     0.30    16.00
    0.45     1.51    -0.08    14.00
    0.44     1.46     0.35    15.00
    0.45     1.50    -0.03    20.00
    0.44     1.45     0.41    18.00
    0.45     1.48    -0.42    36.00
    4.30    14.18     0.26     2.00
    4.19    13.84    -3.34    14.00
    3.31    10.91    -0.60    12.00
    2.48     8.19    -1.66     5.00
    2.10     6.92     0.63    11.00
    1.76     5.80    -0.96    19.00
    1.53     5.06     0.65    20.00
    0.46     1.52    -0.19    38.00
    0.47     1.54     0.26     1.00
    4.28    14.12    -1.29    14.00
    3.25    10.71     2.18    12.00
    2.53     8.34    -0.46     5.00
    2.05     6.76     1.63    12.00
    1.78     5.87    -0.11    19.00
    1.49     4.93     1.38    20.00
    0.47     1.54    -0.37     1.00
    0.46     1.51    -0.08    15.00
    0.45     1.48    -0.30    15.00
    0.46     1.49     0.14    19.00
    0.45     1.46    -0.24    22.00
    0.45     1.49     0.19    18.00
    0.45     1.49     0.30    15.00
    0.46     1.49    -0.08    15.00
    0.45     1.46     0.35    15.00
    0.45     1.49    -0.03    21.00
    0.44     1.43     0.40    18.00
    0.45     1.48    -0.41    37.00
    4.34    14.14     0.26     2.00
    4.22    13.77    -3.33    14.00
    3.34    10.88    -0.60    12.00
    2.51     8.19    -1.67     5.00
    2.12     6.91     0.63    11.00
    1.78     5.79    -0.96    19.00
    1.56     5.08     0.65    17.00
    0.47     1.52    -0.19    35.00
    0.47     1.52     0.25     1.00
    4.31    14.06    -1.29    14.00
    3.28    10.70     2.18    12.00
    2.55     8.33    -0.46     5.00
    2.07     6.76     1.63    11.00
    1.80     5.86    -0.11    19.00
    1.51     4.91     1.38    15.00
    0.47     1.51    -0.08    14.00
    0.45     1.47    -0.30    16.00
    0.46     1.48     0.14    16.00
    0.46     1.48    -0.24    20.00
    0.45     1.46     0.19    19.00
    0.46     1.48     0.30    15.00
    0.46     1.49    -0.08    16.00
    0.44     1.44     0.35    16.00
    0.46     1.49    -0.03    19.00
    0.44     1.43     0.40    19.00
    0.46     1.48    -0.42    35.00
    0.48     1.54     0.03     1.00
    4.26    13.71    -3.31    14.00
    3.38    10.88    -0.60    12.00
    2.54     8.17    -1.66     5.00
    2.15     6.92     0.63    11.00
    1.79     5.78    -0.96    20.00
    1.56     5.02     0.65    16.00
    0.47     1.51    -0.19    40.00
    0.47     1.52     0.25     1.00
    4.34    13.98    -1.28    14.00
    3.32    10.70     2.18    12.00
    2.58     8.32    -0.46     5.00
    2.10     6.75     1.63    12.00
    1.82     5.86    -0.11    20.00
    1.50     4.85     1.36     9.00
    0.46     1.49    -0.08    15.00
    0.46     1.47    -0.30    16.00
    0.46     1.47     0.14    16.00
    0.46     1.46    -0.24    22.00
    0.46     1.47     0.19    18.00
    0.46     1.47     0.30    15.00
    0.47     1.49    -0.08    16.00
    0.45     1.44     0.35    14.00
    0.46     1.47    -0.03    21.00
    0.45     1.43     0.40    18.00
    0.46     1.46    -0.41    40.00
    0.49     1.54     0.03     1.00
    4.29    13.64    -3.30    14.00
    3.41    10.86    -0.60    12.00
    2.57     8.17    -1.66     5.00
    2.16     6.89     0.63    11.00
    1.82     5.79    -0.96    19.00
    1.56     4.97     0.64    10.00
    0.47     1.50    -0.19    39.00
    0.47     1.51     0.25     1.00
    4.38    13.93    -1.28    14.00
    3.36    10.68     2.18    12.00
    2.62     8.32    -0.46     5.00
    2.12     6.74     1.63    11.00
    1.84     5.85    -0.11    18.00
    1.53     4.86     1.37    14.00
    0.47     1.50    -0.08    15.00
    0.46     1.45    -0.30    17.00
    0.47     1.47     0.13    16.00
    0.46     1.45    -0.24    22.00
    0.46     1.46     0.19    18.00
    0.46     1.47     0.30    15.00
    0.47     1.48    -0.08    17.00
    0.45     1.43     0.35    18.00
    0.47     1.48    -0.03    22.00
    0.44     1.41     0.39    18.00
    0.47     1.47    -0.41    28.00
    0.48     1.51     0.03     2.00
    4.32    13.58    -3.29    14.00
    3.45    10.86    -0.60    12.00
    2.60     8.16    -1.66     5.00
    2.19     6.89     0.63    11.00
    1.83     5.77    -0.96    19.00
    1.58     4.98     0.64    13.00
    0.48     1.51    -0.19    19.00
    0.47     1.49     0.25     2.00
    4.41    13.86    -1.27    14.00
    3.40    10.68     2.18    12.00
    2.64     8.29    -0.46     5.00
    2.15     6.75     1.63    11.00
    1.86     5.84    -0.11    19.00
    1.54     4.85     1.36     9.00
    0.48     1.49    -0.08    16.00
    0.47     1.46    -0.30    17.00
    0.47     1.46     0.13    18.00
    0.47     1.46    -0.24    19.00
    0.46     1.44     0.19    19.00
    0.46     1.45     0.29    15.00
    0.47     1.48    -0.08    17.00
    0.46     1.43     0.35    16.00
    0.47     1.47    -0.03    22.00
    0.45     1.42     0.40    19.00
    0.47     1.45    -0.41    25.00
    0.48     1.51     0.03     3.00
    4.35    13.49    -3.27    14.00
    3.50    10.85    -0.60    12.00
    2.62     8.15    -1.66     5.00
    2.22     6.88     0.63    10.00
    1.86     5.77    -0.96    20.00
    1.60     4.98     0.64     8.00
    0.48     1.48    -0.19    18.00
    0.48     1.48     0.25     3.00
    4.44    13.79    -1.27    14.00
    3.43    10.66     2.18    12.00
    2.67     8.30    -0.46     5.00
    2.16     6.71     1.63    11.00
    1.88     5.85    -0.11    21.00
    1.56     4.85     1.37     8.00
    0.48     1.47    -0.08    14.00
    0.47     1.44    -0.29    17.00
    0.47     1.46     0.13    16.00
    0.47     1.44    -0.24    21.00
    0.47     1.45     0.19    19.00
    0.47     1.45     0.30    15.00
    0.47     1.45    -0.08    17.00
    0.46     1.43     0.35    18.00
    0.47     1.45    -0.03    21.00
    0.45     1.40     0.39    19.00
    0.47     1.44    -0.41    27.00
    0.49     1.49     0.03     4.00
    4.38    13.45    -3.27    14.00
    3.53    10.83    -0.60    12.00
    2.65     8.15    -1.67     5.00
    2.24     6.87     0.63    11.00
    1.88     5.76    -0.96    20.00
    1.63     4.99     0.64     8.00
    0.49     1.50    -0.19    37.00
    0.48     1.46     0.24     4.00
    4.47    13.71    -1.26    14.00
    3.47    10.66     2.18    12.00
    2.70     8.28    -0.46     5.00
    2.19     6.72     1.63    11.00
    1.90     5.82    -0.11    17.00
    1.58     4.85     1.37     8.00
    0.48     1.48    -0.08    15.00
    0.47     1.44    -0.29    18.00
    0.47     1.45     0.13    16.00
    0.47     1.44    -0.24    22.00
    0.47     1.43     0.18    19.00
    0.47     1.44     0.29    15.00
    0.48     1.46    -0.08    15.00
    0.46     1.41     0.34    18.00
    0.48     1.46    -0.03    21.00
    0.45     1.39     0.39    21.00
    0.48     1.44    -0.41    35.00
    0.49     1.48     0.03     6.00
    4.39    13.34    -3.24    10.00
    3.57    10.83    -0.60    12.00
    2.68     8.13    -1.66     5.00
    2.27     6.88     0.63    11.00
    1.89     5.74    -0.96    18.00
    1.64     4.98     0.64     7.00
    0.49     1.48    -0.19    23.00
    0.48     1.47     0.24     7.00
    4.49    13.62    -1.25    14.00
    3.51    10.65     2.18    12.00
    2.73     8.28    -0.46     5.00
    2.22     6.72     1.63    11.00
    1.92     5.82    -0.11    21.00
    1.59     4.83     1.36     8.00
    0.48     1.45    -0.08    15.00
    0.48     1.44    -0.29    16.00
    0.48     1.44     0.13    16.00
    0.47     1.43    -0.24    19.00
    0.48     1.44     0.19    21.00
    0.47     1.43     0.29    17.00
    0.48     1.45    -0.08    17.00
    0.47     1.41     0.34    18.00
    0.47     1.43    -0.03    18.00
    0.46     1.40     0.39    21.00
    0.47     1.42    -0.40    19.00
    0.49     1.48     0.03     9.00
    4.44    13.31    -3.24    14.00
    3.61    10.82    -0.60    12.00
    2.71     8.13    -1.67     5.00
    2.29     6.86     0.63    11.00
    1.92     5.76    -0.96    20.00
    1.66     4.97     0.64     8.00
    0.49     1.47    -0.19    23.00
    0.49     1.46     0.24     9.00
    4.54    13.61    -1.25    10.00
    3.54    10.62     2.18    12.00
    2.76     8.27    -0.46     5.00
    2.24     6.71     1.63    10.00
    1.94     5.82    -0.11    19.00
    1.61     4.84     1.37     8.00
    0.49     1.46    -0.08    15.00
    0.48     1.42    -0.29    17.00
    0.48     1.45     0.13    16.00
    0.48     1.42    -0.24    22.00
    0.48     1.42     0.18    19.00
    0.48     1.44     0.30    15.00
    0.48     1.44    -0.08    18.00
    0.47     1.39     0.34    18.00
    0.48     1.44    -0.03    19.00
    0.46     1.37     0.39    21.00
    0.48     1.43    -0.40    26.00
    0.49     1.47     0.03    10.00
    4.47    13.25    -3.23     3.00
    3.64    10.80    -0.60    12.00
    2.74     8.11    -1.66     5.00
    2.31     6.84     0.63     9.00
    1.93     5.73    -0.96    17.00
    1.68     4.98     0.64     8.00
    0.49     1.47    -0.19    34.00
    0.49     1.45     0.24    11.00
    4.57    13.54    -1.25     3.00
    3.58    10.62     2.18    12.00
    2.78     8.25    -0.46     5.00
    2.26     6.70     1.63     9.00
    1.96     5.80    -0.11    18.00
    1.63     4.83     1.37     8.00
    0.49     1.45    -0.08    16.00
    0.48     1.41    -0.29    16.00
    0.48     1.43     0.13    18.00
    0.48     1.43    -0.24    22.00
    0.48     1.41     0.18    21.00
    0.48     1.42     0.29    17.00
    0.49     1.43    -0.08    15.00
    0.47     1.39     0.34    18.00
    0.49     1.43    -0.03    19.00
    0.46     1.37     0.39    22.00
    0.48     1.41    -0.40    38.00
    0.50     1.47     0.03    11.00
    4.52    13.25    -3.23     3.00
    3.68    10.79    -0.60    12.00
    2.76     8.09    -1.66     8.00
    2.33     6.84     0.63     9.00
    1.96     5.73    -0.96    17.00
    1.69     4.94     0.64     8.00
    0.49     1.44    -0.19    38.00
    0.50     1.46     0.24    13.00
    4.63    13.57    -1.25     3.00
    3.62    10.61     2.18    12.00
    2.81     8.23    -0.46    11.00
    2.28     6.67     1.63     9.00
    1.98     5.80    -0.11    18.00
    1.65     4.83     1.37     8.00
    0.50     1.45    -0.08    18.00
    0.48     1.40    -0.29    16.00
    0.49     1.43     0.13    18.00
    0.48     1.40    -0.23    21.00
    0.48     1.41     0.18    22.00
    0.49     1.42     0.29    16.00
    0.48     1.41    -0.08    18.00
    0.48     1.39     0.34    19.00
    0.49     1.42    -0.03    22.00
    0.47     1.37     0.39    24.00
    0.49     1.41    -0.40    31.00
    0.50     1.46     0.03    16.00
    3.91    11.34    -2.77     3.00
    3.72    10.77    -0.60    12.00
    2.79     8.09    -1.66    22.00
    2.35     6.82     0.63     9.00
    1.98     5.73    -0.96    20.00
    1.71     4.95     0.64     8.00
    0.50     1.46    -0.19    16.00
    0.50     1.44     0.24    18.00
    3.99    11.58    -1.07    21.00
    3.66    10.59     2.18    12.00
    2.84     8.24    -0.46    30.00
    2.31     6.68     1.63    10.00
    2.00     5.79    -0.11    20.00
    1.66     4.82     1.37     8.00
    0.50     1.45    -0.08    18.00
    0.49     1.40    -0.29    19.00
    0.49     1.41     0.13    20.00
    0.49     1.41    -0.24    22.00
    0.49     1.40     0.18    27.00
    0.49     1.42     0.29    26.00
    0.50     1.44    -0.08    30.00
    0.47     1.36     0.33    24.00
    0.50     1.43    -0.03    31.00
    0.48     1.37     0.39    30.00
    0.49     1.41    -0.40    23.00
    0.51     1.46     0.03    18.00
    3.94    11.29    -2.76    29.00
    3.76    10.77    -0.60    12.00
    2.82     8.09    -1.67    43.00
    2.39     6.83     0.63    11.00
    1.99     5.70    -0.96    16.00
    1.72     4.94     0.64     8.00
    0.50     1.44    -0.19    20.00
    0.50     1.44     0.24    16.00
    4.03    11.55    -1.07    32.00
    3.70    10.59     2.18    12.00
    2.88     8.25    -0.46    48.00
    2.33     6.67     1.63    10.00
    2.02     5.79    -0.11    18.00
    1.68     4.81     1.37     8.00
    0.50     1.42    -0.08    39.00
    0.49     1.41    -0.29    47.00
    0.48     1.38     0.13    43.00
    0.49     1.39    -0.23    61.00
    0.49     1.38     0.18    50.00
    0.49     1.40     0.29    56.00
    0.50     1.42    -0.08    61.00
    0.48     1.36     0.33    61.00
    0.49     1.41    -0.03    84.00
    0.47     1.35     0.38    68.00
    0.49     1.38    -0.39    17.00
    0.51     1.45     0.03    14.00
    3.99    11.30    -2.77    39.00
    3.79    10.75    -0.60    12.00
    2.87     8.12    -1.67    55.00
    2.40     6.80     0.63     9.00
    2.02     5.72    -0.96    19.00
    1.74     4.94     0.64     8.00
    0.50     1.43    -0.19    35.00
    0.51     1.43     0.24    14.00
    4.08    11.57    -1.07    29.00
    3.73    10.57     2.18    12.00
    2.92     8.28    -0.46    55.00
    2.35     6.66     1.63    10.00
    2.04     5.77    -0.11    17.00
    1.70     4.81     1.37     8.00
    0.50     1.42    -0.08    54.00
    0.49     1.39    -0.29    65.00
    0.50     1.41     0.13    63.00
    0.49     1.39    -0.23    78.00
    0.49     1.39     0.18    76.00
    0.50     1.40     0.29    54.00
    0.49     1.39    -0.08    64.00
    0.48     1.36     0.33    69.00
    0.50     1.40    -0.03    85.00
    0.47     1.34     0.38    76.00
    0.50     1.41    -0.40    38.00
    0.51     1.43     0.03    15.00
    3.83    10.74    -0.60    12.00
    2.90     8.13    -1.68    55.00
    2.43     6.81     0.63    11.00
    2.03     5.69    -0.96    19.00
    1.76     4.94     0.64     8.00
    0.51     1.43    -0.19    39.00
    0.51     1.42     0.24    15.00
    3.77    10.57     2.18    12.00
    2.95     8.28    -0.46    42.00
    2.38     6.67     1.63    10.00
    2.06     5.76    -0.11    17.00
    1.71     4.81     1.37     8.00
    0.51     1.41    -0.08    52.00
    0.49     1.37    -0.28    67.00
    0.50     1.39     0.13    72.00
    0.50     1.40    -0.24   100.00
    0.49     1.37     0.18    89.00
    0.50     1.38     0.29    66.00
    0.50     1.40    -0.08    64.00
    0.49     1.36     0.33    67.00
    0.50     1.40    -0.03    79.00
    0.49     1.36     0.39    94.00
    0.50     1.39    -0.39    37.00
    0.52     1.44     0.03    16.00
    3.87    10.74    -0.60    12.00
    2.94     8.16    -1.69    23.00
    2.45     6.79     0.63    10.00
    2.05     5.68    -0.96    16.00
    1.78     4.93     0.64     8.00
    0.51     1.42    -0.18    31.00
    0.51     1.42     0.24    16.00
    3.81    10.55     2.18    12.00
    3.00     8.33    -0.46    20.00
    2.39     6.64     1.63    10.00
    2.08     5.77    -0.11    18.00
    1.73     4.79     1.37     8.00
    0.51     1.41    -0.08    74.00
    0.50     1.37    -0.28    83.00
    0.50     1.39     0.13    72.00
    0.50     1.37    -0.23    82.00
    0.50     1.39     0.18    92.00
